#group,true,true,true
,2021-12-31T12:50:02,23.4,44.1
,2021-12-31T12:51:05,23.5,44.1
,2021-12-31T12:52:05,23.5,44.1
,2021-12-31T12:53:01,23.5,44.1
,2021-12-31T12:54:02,23.4,44.1
,2021-12-31T12:55:07,23.4,44.1
,2021-12-31T12:56:04,23.4,44.1
,2021-12-31T12:57:04,23.4,44.5
,2021-12-31T12:58:02,23.4,44.5
,2021-12-31T12:59:01,23.4,44.8
,2021-12-31T13:00:04,23.4,45.1
,2021-12-31T13:01:04,23.4,45.3
,2021-12-31T13:02:02,23.4,45.3
,2021-12-31T13:03:02,23.4,45.6
,2021-12-31T13:04:02,23.4,45.6
,2021-12-31T13:05:19,23.4,46.0
,2021-12-31T13:06:04,23.4,46.2
,2021-12-31T13:07:02,23.4,46.2
,2021-12-31T13:08:07,23.4,46.1
,2021-12-31T13:09:04,23.4,46.2
,2021-12-31T13:10:20,23.4,46.2
,2021-12-31T13:11:02,23.4,46.2
,2021-12-31T13:12:02,23.4,46.1
,2021-12-31T13:13:02,23.5,46.2
,2021-12-31T13:14:04,23.4,46.2
,2021-12-31T13:15:07,23.5,46.4
,2021-12-31T13:16:02,23.5,46.4
,2021-12-31T13:17:02,23.5,46.3
,2021-12-31T13:18:01,23.5,46.2
,2021-12-31T13:19:01,23.5,46.3
,2021-12-31T13:20:10,23.5,46.4
,2021-12-31T13:21:04,23.5,46.4
,2021-12-31T13:22:01,23.5,46.4
,2021-12-31T13:23:02,23.5,46.4
,2021-12-31T13:24:07,23.5,46.4
,2021-12-31T13:25:07,23.5,46.4
,2021-12-31T13:26:04,23.5,46.5
,2021-12-31T13:27:05,23.5,46.6
,2021-12-31T13:28:02,23.5,46.5
,2021-12-31T13:29:04,23.5,46.3
,2021-12-31T13:30:17,23.5,46.5
,2021-12-31T13:31:04,23.5,46.6
,2021-12-31T13:32:02,23.5,46.6
,2021-12-31T13:33:01,23.5,46.5
,2021-12-31T13:34:02,23.5,46.5
,2021-12-31T13:35:02,23.5,46.6
,2021-12-31T13:36:05,23.5,46.6
,2021-12-31T13:37:02,23.5,46.6
,2021-12-31T13:38:02,23.5,46.5
,2021-12-31T13:39:02,23.5,46.5
,2021-12-31T13:40:02,23.5,46.5
,2021-12-31T13:41:04,23.5,46.6
,2021-12-31T13:42:04,23.5,46.4
,2021-12-31T13:43:02,23.5,46.4
,2021-12-31T13:44:04,23.5,46.4
,2021-12-31T13:45:02,23.5,46.4
,2021-12-31T13:46:02,23.5,46.4
,2021-12-31T13:47:02,23.5,46.3
,2021-12-31T13:48:01,23.5,46.3
,2021-12-31T13:49:10,23.5,46.2
,2021-12-31T13:50:17,23.5,46.2
,2021-12-31T13:51:04,23.5,47.2
,2021-12-31T13:52:02,23.4,47.2
,2021-12-31T13:53:01,23.5,47.8
,2021-12-31T13:54:01,23.4,49.3
,2021-12-31T13:55:17,23.4,49.6
,2021-12-31T13:56:05,23.5,50.4
,2021-12-31T13:57:02,23.4,50.3
,2021-12-31T13:58:02,23.5,50.3
,2021-12-31T13:59:02,23.5,50.8
,2021-12-31T14:00:04,23.5,49.8
,2021-12-31T14:01:04,23.5,50.2
,2021-12-31T14:02:05,23.5,49.6
,2021-12-31T14:03:04,23.5,49.5
,2021-12-31T14:04:04,23.5,49.5
,2021-12-31T14:05:07,23.4,50.2
,2021-12-31T14:06:05,23.5,49.9
,2021-12-31T14:07:09,23.4,49.7
,2021-12-31T14:08:02,23.5,49.8
,2021-12-31T14:09:04,23.5,50.2
,2021-12-31T14:10:05,23.5,50.0
,2021-12-31T14:11:04,23.5,49.8
,2021-12-31T14:12:02,23.5,49.8
,2021-12-31T14:13:01,23.5,49.7
,2021-12-31T14:14:02,23.5,49.9
,2021-12-31T14:15:05,23.5,49.6
,2021-12-31T14:16:01,23.5,49.7
,2021-12-31T14:17:01,23.5,50.0
,2021-12-31T14:18:02,23.5,50.0
,2021-12-31T14:19:05,23.5,49.4
,2021-12-31T14:20:04,23.5,49.9
,2021-12-31T14:21:02,23.6,50.0
,2021-12-31T14:22:02,23.6,50.1
,2021-12-31T14:23:02,23.6,50.0
,2021-12-31T14:24:07,23.6,50.0
,2021-12-31T14:25:02,23.6,50.0
,2021-12-31T14:26:05,23.6,49.8
,2021-12-31T14:27:02,23.6,49.8
,2021-12-31T14:28:02,23.6,49.9
,2021-12-31T14:29:02,23.6,49.8
,2021-12-31T14:30:04,23.6,49.9
,2021-12-31T14:31:02,23.6,49.9
,2021-12-31T14:32:02,23.6,49.7
,2021-12-31T14:33:01,23.6,49.6
,2021-12-31T14:34:02,23.6,49.8
,2021-12-31T14:35:10,23.6,49.7
,2021-12-31T14:36:04,23.6,49.5
,2021-12-31T14:37:04,23.6,49.7
,2021-12-31T14:38:02,23.6,49.7
,2021-12-31T14:39:04,23.6,49.6
,2021-12-31T14:40:01,,
,2021-12-31T14:41:04,23.6,49.6
,2021-12-31T14:42:02,23.6,49.6
,2021-12-31T14:43:07,23.6,49.5
,2021-12-31T14:44:01,23.6,49.5
,2021-12-31T14:45:04,23.6,49.5
,2021-12-31T14:46:07,23.6,49.3
,2021-12-31T14:47:02,23.6,49.3
,2021-12-31T14:48:02,23.6,49.3
,2021-12-31T14:49:02,23.6,49.3
,2021-12-31T14:50:07,23.6,49.2
,2021-12-31T14:51:01,23.6,49.2
,2021-12-31T14:52:02,23.6,49.1
,2021-12-31T14:53:02,23.6,49.2
,2021-12-31T14:54:04,23.6,49.1
,2021-12-31T14:55:12,23.6,49.1
,2021-12-31T14:56:02,23.6,49.1
,2021-12-31T14:57:02,23.6,49.1
,2021-12-31T14:58:02,23.6,49.0
,2021-12-31T14:59:02,23.6,49.1
,2021-12-31T15:00:19,23.6,48.9
,2021-12-31T15:01:05,23.6,48.9
,2021-12-31T15:02:04,23.6,48.8
,2021-12-31T15:03:02,23.6,48.8
,2021-12-31T15:04:02,23.6,48.9
,2021-12-31T15:05:12,23.6,48.9
,2021-12-31T15:06:02,23.6,48.9
,2021-12-31T15:07:07,23.6,48.9
,2021-12-31T15:08:02,23.6,48.9
,2021-12-31T15:09:02,23.6,48.9
,2021-12-31T15:10:04,23.6,48.8
,2021-12-31T15:11:02,23.6,48.8
,2021-12-31T15:12:02,23.6,48.9
,2021-12-31T15:13:07,23.6,48.6
,2021-12-31T15:14:02,23.6,48.6
,2021-12-31T15:15:19,23.6,49.0
,2021-12-31T15:16:02,23.6,49.0
,2021-12-31T15:17:04,23.6,49.0
,2021-12-31T15:18:04,23.6,49.1
,2021-12-31T15:19:02,23.6,49.1
,2021-12-31T15:20:04,23.5,49.0
,2021-12-31T15:21:04,23.5,48.8
,2021-12-31T15:22:02,23.5,48.8
,2021-12-31T15:23:02,23.5,48.8
,2021-12-31T15:24:01,23.5,48.8
,2021-12-31T15:25:01,23.5,48.8
,2021-12-31T15:26:01,23.5,48.8
,2021-12-31T15:27:02,23.5,48.8
,2021-12-31T15:28:04,23.5,48.8
,2021-12-31T15:29:02,23.5,48.8
,2021-12-31T15:30:04,23.5,48.8
,2021-12-31T15:31:04,23.5,48.6
,2021-12-31T15:32:05,23.6,48.8
,2021-12-31T15:33:01,23.6,48.8
,2021-12-31T15:34:04,23.6,48.7
,2021-12-31T15:35:02,23.5,48.7
,2021-12-31T15:36:05,23.6,48.7
,2021-12-31T15:37:02,23.6,48.7
,2021-12-31T15:38:02,23.6,48.7
,2021-12-31T15:39:04,23.6,48.5
,2021-12-31T15:40:05,23.6,48.5
,2021-12-31T15:41:01,,48.5
,2021-12-31T15:42:02,23.6,48.4
,2021-12-31T15:43:02,23.6,48.3
,2021-12-31T15:44:01,23.6,48.3
,2021-12-31T15:45:04,23.6,48.2
,2021-12-31T15:46:04,23.6,48.2
,2021-12-31T15:47:02,23.6,48.2
,2021-12-31T15:48:02,23.6,48.1
,2021-12-31T15:49:02,23.6,48.2
,2021-12-31T15:50:19,23.6,48.0
,2021-12-31T15:51:02,23.6,48.0
,2021-12-31T15:52:02,23.6,48.0
,2021-12-31T15:53:02,23.6,48.0
,2021-12-31T15:54:04,23.6,47.9
,2021-12-31T15:55:02,23.6,47.9
,2021-12-31T15:56:07,23.6,48.9
,2021-12-31T15:57:02,23.5,48.8
,2021-12-31T15:58:02,23.6,49.1
,2021-12-31T15:59:02,23.6,48.9
,2021-12-31T16:00:04,23.6,48.8
,2021-12-31T16:01:02,23.6,48.8
,2021-12-31T16:02:04,23.6,48.8
,2021-12-31T16:03:04,23.6,48.8
,2021-12-31T16:04:02,23.6,48.9
,2021-12-31T16:05:20,23.6,49.5
,2021-12-31T16:06:01,23.6,49.5
,2021-12-31T16:07:02,23.6,50.2
,2021-12-31T16:08:02,23.6,51.1
,2021-12-31T16:09:02,23.6,51.4
,2021-12-31T16:10:04,23.6,52.6
,2021-12-31T16:11:02,23.6,52.7
,2021-12-31T16:12:01,23.6,52.9
,2021-12-31T16:13:02,23.6,52.9
,2021-12-31T16:14:02,23.6,53.3
,2021-12-31T16:15:07,23.5,53.7
,2021-12-31T16:16:04,23.5,53.8
,2021-12-31T16:17:02,23.5,53.9
,2021-12-31T16:18:02,23.5,53.9
,2021-12-31T16:19:02,23.5,53.8
,2021-12-31T16:20:04,23.5,53.9
,2021-12-31T16:21:02,23.4,53.8
,2021-12-31T16:22:01,23.4,54.0
,2021-12-31T16:23:02,23.4,54.2
,2021-12-31T16:24:02,23.4,54.2
,2021-12-31T16:25:17,23.4,55.1
,2021-12-31T16:26:02,23.4,55.1
,2021-12-31T16:27:02,,
,2021-12-31T16:28:02,23.4,55.4
,2021-12-31T16:29:02,23.3,55.4
,2021-12-31T16:30:04,23.3,55.5
,2021-12-31T16:31:02,23.3,55.5
,2021-12-31T16:32:02,23.3,55.6
,2021-12-31T16:33:02,23.3,55.8
,2021-12-31T16:34:02,23.3,55.2
,2021-12-31T16:35:07,23.1,50.6
,2021-12-31T16:36:02,23.1,50.5
,2021-12-31T16:37:11,23.0,50.0
,2021-12-31T16:38:12,22.8,49.8
,2021-12-31T16:39:07,22.8,49.8
,2021-12-31T16:40:14,22.6,49.7
,2021-12-31T16:41:02,22.7,49.7
,2021-12-31T16:42:07,22.6,49.8
,2021-12-31T16:43:15,22.5,49.4
,2021-12-31T16:44:06,22.5,49.2
,2021-12-31T16:45:01,22.5,49.3
,2021-12-31T16:46:22,22.4,49.3
,2021-12-31T16:48:00,22.4,49.3
,2021-12-31T16:48:31,22.3,49.0
,2021-12-31T16:49:06,22.3,49.0
,2021-12-31T16:50:04,22.3,49.0
,2021-12-31T16:51:04,22.1,49.1
,2021-12-31T16:52:02,22.1,49.1
,2021-12-31T16:53:02,22.1,49.0
,2021-12-31T16:54:02,22.0,48.8
,2021-12-31T16:55:04,21.8,49.2
,2021-12-31T16:56:30,21.6,49.2
,2021-12-31T16:57:17,21.6,49.1
,2021-12-31T16:58:05,21.6,49.4
,2021-12-31T16:59:42,21.5,49.4
,2021-12-31T17:00:12,21.5,49.7
,2021-12-31T17:01:17,21.5,49.5
,2021-12-31T17:02:03,21.6,49.4
,2021-12-31T17:03:44,21.5,49.8
,2021-12-31T17:04:22,21.5,49.8
,2021-12-31T17:05:12,21.5,49.7
,2021-12-31T17:06:10,21.5,49.5
,2021-12-31T17:07:04,21.5,
,2021-12-31T17:08:05,21.5,49.6
,2021-12-31T17:09:21,21.5,49.3
,2021-12-31T17:10:04,21.5,49.4
,2021-12-31T17:11:01,21.5,49.4
,2021-12-31T17:12:02,21.4,49.3
,2021-12-31T17:13:55,21.4,49.3
,2021-12-31T17:14:05,21.4,49.3
,2021-12-31T17:15:08,21.4,49.2
,2021-12-31T17:16:30,21.4,48.8
,2021-12-31T17:17:04,21.2,49.6
,2021-12-31T17:18:16,21.2,49.7
,2021-12-31T17:19:19,21.2,49.6
,2021-12-31T17:20:28,21.1,49.5
,2021-12-31T17:21:04,21.2,
,2021-12-31T17:22:21,21.1,
,2021-12-31T17:24:24,21.1,
,2021-12-31T17:24:24,21.1,
,2021-12-31T17:25:02,,
,2021-12-31T17:26:10,,
,2021-12-31T17:27:06,,
,2021-12-31T17:28:04,,
,2021-12-31T17:29:04,,
,2021-12-31T17:30:17,,
,2021-12-31T17:31:02,,
,2021-12-31T17:32:02,,
,2021-12-31T17:33:02,,
,2021-12-31T17:34:02,,
,2021-12-31T17:35:02,,53.0
,2021-12-31T17:36:02,,53.1
,2021-12-31T17:37:01,,53.7
,2021-12-31T17:38:05,,53.5
,2021-12-31T17:39:02,,53.6
,2021-12-31T17:40:09,21.7,53.8
,2021-12-31T17:41:02,,53.8
,2021-12-31T17:42:02,,53.4
,2021-12-31T17:43:01,21.8,53.2
,2021-12-31T17:44:04,21.9,53.5
,2021-12-31T17:45:12,21.9,54.0
,2021-12-31T17:46:04,22.0,53.3
,2021-12-31T17:47:02,22.0,53.4
,2021-12-31T17:48:02,22.0,
,2021-12-31T17:49:02,,53.5
,2021-12-31T17:50:04,22.1,53.6
,2021-12-31T17:51:06,22.1,53.9
,2021-12-31T17:52:02,22.1,54.0
,2021-12-31T17:53:02,22.1,54.0
,2021-12-31T17:54:02,,53.6
,2021-12-31T17:55:17,22.2,54.4
,2021-12-31T17:56:02,22.2,54.4
,2021-12-31T17:57:02,22.2,54.3
,2021-12-31T17:58:01,22.3,54.7
,2021-12-31T17:59:02,22.3,54.9
,2021-12-31T18:00:10,22.3,53.7
,2021-12-31T18:01:09,22.3,53.7
,2021-12-31T18:02:02,22.3,53.7
,2021-12-31T18:03:04,22.3,54.3
,2021-12-31T18:04:02,22.3,54.2
,2021-12-31T18:05:12,22.3,54.8
,2021-12-31T18:06:02,22.3,54.8
,2021-12-31T18:07:04,22.4,54.3
,2021-12-31T18:08:02,22.4,54.2
,2021-12-31T18:09:04,22.4,54.1
,2021-12-31T18:10:12,22.4,54.5
,2021-12-31T18:11:05,22.4,54.4
,2021-12-31T18:12:02,22.4,54.8
,2021-12-31T18:13:02,22.4,55.1
,2021-12-31T18:14:02,22.4,55.0
,2021-12-31T18:15:09,22.4,55.4
,2021-12-31T18:16:02,22.4,55.4
,2021-12-31T18:17:07,22.5,55.5
,2021-12-31T18:18:02,22.5,55.5
,2021-12-31T18:19:02,22.5,55.4
,2021-12-31T18:20:12,22.5,55.6
,2021-12-31T18:21:02,22.5,55.6
,2021-12-31T18:22:04,22.5,55.5
,2021-12-31T18:23:02,22.6,55.5
,2021-12-31T18:24:04,22.6,55.0
,2021-12-31T18:25:12,22.6,55.2
,2021-12-31T18:26:04,22.6,55.1
,2021-12-31T18:27:05,22.6,54.6
,2021-12-31T18:28:04,22.6,55.0
,2021-12-31T18:29:04,22.6,55.1
,2021-12-31T18:30:20,22.7,55.4
,2021-12-31T18:31:02,22.6,55.4
,2021-12-31T18:32:02,22.7,55.4
,2021-12-31T18:33:02,22.7,55.6
,2021-12-31T18:34:02,22.7,55.7
,2021-12-31T18:35:20,22.7,55.8
,2021-12-31T18:36:01,22.7,55.7
,2021-12-31T18:37:02,22.7,55.7
,2021-12-31T18:38:02,22.7,55.6
,2021-12-31T18:39:05,22.7,55.8
,2021-12-31T18:40:09,22.7,55.2
,2021-12-31T18:41:02,22.7,55.2
,2021-12-31T18:42:02,22.7,55.0
,2021-12-31T18:43:02,22.7,54.6
,2021-12-31T18:44:02,22.7,54.7
,2021-12-31T18:45:04,22.7,55.3
,2021-12-31T18:46:02,22.7,55.3
,2021-12-31T18:47:02,22.7,55.6
,2021-12-31T18:48:02,22.7,55.2
,2021-12-31T18:49:04,22.7,55.4
,2021-12-31T18:50:10,22.7,54.7
,2021-12-31T18:51:02,22.7,54.8
,2021-12-31T18:52:02,22.7,55.4
,2021-12-31T18:53:01,22.7,55.3
,2021-12-31T18:54:02,22.7,55.3
,2021-12-31T18:55:20,22.7,54.8
,2021-12-31T18:56:02,22.7,54.8
,2021-12-31T18:57:02,22.7,55.3
,2021-12-31T18:58:02,22.7,55.4
,2021-12-31T18:59:07,22.7,55.3
,2021-12-31T19:00:10,22.8,55.3
,2021-12-31T19:01:01,22.8,55.2
,2021-12-31T19:02:02,22.7,55.2
,2021-12-31T19:03:02,22.8,55.0
,2021-12-31T19:04:01,22.7,54.8
,2021-12-31T19:05:04,22.7,55.3
,2021-12-31T19:06:07,22.7,55.0
,2021-12-31T19:07:02,22.7,54.9
,2021-12-31T19:08:02,22.7,55.3
,2021-12-31T19:09:07,22.8,55.1
,2021-12-31T19:10:14,22.8,54.6
,2021-12-31T19:11:02,22.7,54.6
,2021-12-31T19:12:04,22.7,55.5
,2021-12-31T19:13:02,22.8,55.5
,2021-12-31T19:14:01,22.8,54.8
,2021-12-31T19:15:04,22.8,55.1
,2021-12-31T19:16:02,22.8,55.0
,2021-12-31T19:17:02,22.8,55.0
,2021-12-31T19:18:01,22.8,54.8
,2021-12-31T19:19:05,22.8,55.4
,2021-12-31T19:20:04,22.8,54.6
,2021-12-31T19:21:07,22.8,55.0
,2021-12-31T19:22:02,22.8,54.7
,2021-12-31T19:23:02,22.8,54.7
,2021-12-31T19:24:02,22.8,54.9
,2021-12-31T19:25:07,22.8,54.7
,2021-12-31T19:26:07,22.8,55.0
,2021-12-31T19:27:02,22.8,55.0
,2021-12-31T19:28:02,22.8,54.8
,2021-12-31T19:29:02,22.8,54.9
,2021-12-31T19:30:14,22.8,55.0
,2021-12-31T19:31:02,22.8,55.0
,2021-12-31T19:32:02,,
,2021-12-31T19:33:04,22.8,55.5
,2021-12-31T19:34:02,22.8,55.4
,2021-12-31T19:35:05,22.8,55.2
,2021-12-31T19:36:07,22.8,55.0
,2021-12-31T19:37:02,22.8,55.0
,2021-12-31T19:38:02,22.9,54.8
,2021-12-31T19:39:02,22.8,54.7
,2021-12-31T19:40:04,22.8,55.0
,2021-12-31T19:41:02,22.8,55.0
,2021-12-31T19:42:01,22.8,54.7
,2021-12-31T19:43:02,22.8,54.6
,2021-12-31T19:44:07,22.8,55.0
,2021-12-31T19:45:05,22.8,54.8
,2021-12-31T19:46:01,22.8,54.8
,2021-12-31T19:47:02,22.8,54.8
,2021-12-31T19:48:02,22.8,54.8
,2021-12-31T19:49:02,,
,2021-12-31T19:50:07,22.9,55.5
,2021-12-31T19:51:01,22.9,55.5
,2021-12-31T19:52:02,22.9,55.3
,2021-12-31T19:53:01,22.9,55.5
,2021-12-31T19:54:05,22.9,55.2
,2021-12-31T19:55:12,22.9,55.0
,2021-12-31T19:56:02,22.9,55.0
,2021-12-31T19:57:02,22.9,55.3
,2021-12-31T19:58:02,22.9,54.9
,2021-12-31T19:59:02,22.9,55.3
,2021-12-31T20:00:10,22.9,55.3
,2021-12-31T20:01:06,22.9,55.3
,2021-12-31T20:02:02,22.9,55.3
,2021-12-31T20:03:02,22.9,55.5
,2021-12-31T20:04:07,22.9,54.8
,2021-12-31T20:05:02,22.9,54.8
,2021-12-31T20:06:01,22.9,54.6
,2021-12-31T20:07:07,22.9,54.8
,2021-12-31T20:08:01,22.9,54.8
,2021-12-31T20:09:04,22.9,55.4
,2021-12-31T20:10:04,22.9,55.3
,2021-12-31T20:11:02,22.9,55.3
,2021-12-31T20:12:04,22.9,55.2
,2021-12-31T20:13:02,22.9,55.2
,2021-12-31T20:14:07,22.9,55.0
,2021-12-31T20:15:07,22.9,54.9
,2021-12-31T20:16:02,22.9,54.9
,2021-12-31T20:17:02,22.9,54.6
,2021-12-31T20:18:05,22.9,54.7
,2021-12-31T20:19:01,22.9,54.7
,2021-12-31T20:20:04,23.0,54.5
,2021-12-31T20:21:02,22.9,54.4
,2021-12-31T20:22:01,22.9,54.4
,2021-12-31T20:23:02,22.9,54.6
,2021-12-31T20:24:02,22.9,54.9
,2021-12-31T20:25:10,22.9,54.9
,2021-12-31T20:26:01,22.9,54.9
,2021-12-31T20:27:04,23.0,54.7
,2021-12-31T20:28:02,23.0,54.7
,2021-12-31T20:29:04,23.0,54.9
,2021-12-31T20:30:04,23.0,54.7
,2021-12-31T20:31:01,23.0,54.6
,2021-12-31T20:32:02,23.0,54.4
,2021-12-31T20:33:01,23.0,54.6
,2021-12-31T20:34:01,22.9,54.6
,2021-12-31T20:35:05,22.9,54.5
,2021-12-31T20:36:10,22.9,54.5
,2021-12-31T20:37:02,22.9,54.4
,2021-12-31T20:38:04,22.9,54.4
,2021-12-31T20:39:02,22.9,54.4
,2021-12-31T20:40:07,22.9,54.6
,2021-12-31T20:41:02,22.9,54.6
,2021-12-31T20:42:02,22.9,54.5
,2021-12-31T20:43:02,22.9,54.5
,2021-12-31T20:44:04,22.9,54.4
,2021-12-31T20:45:05,22.9,54.2
,2021-12-31T20:46:02,22.9,54.2
,2021-12-31T20:47:02,22.9,54.5
,2021-12-31T20:48:12,22.9,54.3
,2021-12-31T20:49:03,22.9,54.3
,2021-12-31T20:50:05,22.9,54.5
,2021-12-31T20:51:07,22.9,54.3
,2021-12-31T20:52:07,22.9,54.3
,2021-12-31T20:53:04,22.9,54.3
,2021-12-31T20:54:02,22.9,54.5
,2021-12-31T20:55:04,22.9,54.3
,2021-12-31T20:56:02,22.9,54.3
,2021-12-31T20:57:04,,
,2021-12-31T20:58:02,23.0,54.4
,2021-12-31T20:59:04,23.0,54.4
,2021-12-31T21:00:10,23.0,54.5
,2021-12-31T21:01:01,23.0,54.4
,2021-12-31T21:02:02,23.0,54.5
,2021-12-31T21:03:04,23.0,54.4
,2021-12-31T21:04:10,23.0,54.6
,2021-12-31T21:05:12,22.9,55.0
,2021-12-31T21:06:10,23.0,54.4
,2021-12-31T21:07:02,23.0,54.4
,2021-12-31T21:08:02,23.0,54.4
,2021-12-31T21:09:04,23.0,54.3
,2021-12-31T21:10:09,23.0,54.4
,2021-12-31T21:11:04,22.9,54.4
,2021-12-31T21:12:02,23.0,54.4
,2021-12-31T21:13:14,22.9,54.5
,2021-12-31T21:14:02,23.0,54.7
,2021-12-31T21:15:07,23.0,54.4
,2021-12-31T21:16:02,23.0,54.4
,2021-12-31T21:17:07,22.9,54.3
,2021-12-31T21:18:02,22.9,54.3
,2021-12-31T21:19:02,22.9,54.4
,2021-12-31T21:20:02,22.9,54.5
,2021-12-31T21:21:07,22.9,54.5
,2021-12-31T21:22:02,22.9,54.5
,2021-12-31T21:23:02,22.9,54.5
,2021-12-31T21:24:02,22.9,54.5
,2021-12-31T21:25:04,22.9,54.7
,2021-12-31T21:26:02,22.9,54.7
,2021-12-31T21:27:01,22.9,54.5
,2021-12-31T21:28:02,22.9,54.5
,2021-12-31T21:29:02,22.9,54.6
,2021-12-31T21:30:05,22.9,54.5
,2021-12-31T21:31:05,22.9,54.4
,2021-12-31T21:32:02,22.9,54.4
,2021-12-31T21:33:01,22.9,54.6
,2021-12-31T21:34:02,22.9,54.6
,2021-12-31T21:35:05,22.9,54.5
,2021-12-31T21:36:02,22.9,54.5
,2021-12-31T21:37:01,22.9,54.5
,2021-12-31T21:38:02,22.9,54.5
,2021-12-31T21:39:25,22.9,54.6
,2021-12-31T21:40:32,22.8,
,2021-12-31T21:41:07,23.0,54.4
,2021-12-31T21:42:01,23.1,53.7
,2021-12-31T21:43:01,23.1,53.6
,2021-12-31T21:44:02,23.1,53.5
,2021-12-31T21:45:32,23.1,54.0
,2021-12-31T21:46:01,23.1,53.5
,2021-12-31T21:47:02,23.1,53.5
,2021-12-31T21:48:02,23.1,53.5
,2021-12-31T21:49:02,23.0,53.6
,2021-12-31T21:50:04,23.1,54.1
,2021-12-31T21:51:02,23.0,53.5
,2021-12-31T21:52:02,,
,2021-12-31T21:53:02,23.0,53.5
,2021-12-31T21:54:02,,
,2021-12-31T21:55:04,23.0,54.0
,2021-12-31T21:56:02,23.0,53.4
,2021-12-31T21:57:01,23.0,53.5
,2021-12-31T21:58:02,23.0,53.5
,2021-12-31T21:59:05,23.0,54.0
,2021-12-31T22:00:14,23.0,54.0
,2021-12-31T22:01:02,23.0,53.5
,2021-12-31T22:02:02,23.0,53.5
,2021-12-31T22:03:02,23.0,53.5
,2021-12-31T22:04:02,23.0,53.4
,2021-12-31T22:05:12,22.9,53.9
,2021-12-31T22:06:01,23.0,53.6
,2021-12-31T22:07:02,23.0,53.4
,2021-12-31T22:08:05,22.9,53.9
,2021-12-31T22:09:02,22.9,53.2
,2021-12-31T22:10:04,22.9,54.0
,2021-12-31T22:11:02,22.9,53.6
,2021-12-31T22:12:05,22.9,54.0
,2021-12-31T22:13:01,22.9,53.3
,2021-12-31T22:14:01,22.9,53.4
,2021-12-31T22:15:02,22.9,53.2
,2021-12-31T22:16:06,23.0,54.0
,2021-12-31T22:17:02,22.9,53.1
,2021-12-31T22:18:02,22.9,53.0
,2021-12-31T22:19:02,22.9,53.0
,2021-12-31T22:20:02,22.9,53.3
,2021-12-31T22:21:02,23.0,53.3
,2021-12-31T22:22:05,22.9,53.8
,2021-12-31T22:23:01,22.9,53.3
,2021-12-31T22:24:01,22.9,53.3
,2021-12-31T22:25:05,22.9,53.8
,2021-12-31T22:26:01,22.9,53.6
,2021-12-31T22:27:02,22.9,53.5
,2021-12-31T22:28:02,22.9,53.5
,2021-12-31T22:29:02,22.9,53.5
,2021-12-31T22:30:01,22.9,53.4
,2021-12-31T22:31:04,23.0,54.0
,2021-12-31T22:32:01,23.0,53.5
,2021-12-31T22:33:02,23.0,53.4
,2021-12-31T22:34:02,23.0,53.5
,2021-12-31T22:35:05,22.9,54.0
,2021-12-31T22:36:02,23.0,53.7
,2021-12-31T22:37:02,23.0,53.5
,2021-12-31T22:38:04,22.9,54.0
,2021-12-31T22:39:04,22.9,54.1
,2021-12-31T22:40:09,22.9,54.0
,2021-12-31T22:41:02,22.9,53.6
,2021-12-31T22:42:01,22.9,53.5
,2021-12-31T22:43:02,22.9,53.4
,2021-12-31T22:44:02,22.9,53.5
,2021-12-31T22:45:04,22.9,53.8
,2021-12-31T22:46:01,22.9,53.4
,2021-12-31T22:47:01,22.9,53.4
,2021-12-31T22:48:02,22.9,53.4
,2021-12-31T22:49:02,22.9,53.6
,2021-12-31T22:50:07,22.9,54.1
,2021-12-31T22:51:02,22.9,53.7
,2021-12-31T22:52:01,22.9,53.4
,2021-12-31T22:53:02,22.9,53.4
,2021-12-31T22:54:02,22.9,53.7
